name,commit_no,num_commits,githash,num_authors,num_lines_ruby,num_validations,num_builtin_validations,num_custom_validations,num_associations,num_before_validator_callbacks,num_after_validator_callbacks,num_models,num_locks,num_transactions,last_commit_date
adopt-a-hydrant,0,16,e595ef0,2,13414,0,0,0,2,0,0,2,0,0,Fri Feb 25 14:41:54 2011 -0500
adopt-a-hydrant,1,16,a64b783,2,13414,0,0,0,2,0,0,2,0,0,Fri Feb 25 14:27:21 2011 -0500
adopt-a-hydrant,2,16,5ae68cc,2,13414,0,0,0,2,0,0,2,0,0,Fri Feb 25 14:09:26 2011 -0500
adopt-a-hydrant,3,16,6bec632,2,13414,0,0,0,2,0,0,2,0,0,Fri Feb 25 14:08:55 2011 -0500
adopt-a-hydrant,4,16,8045f9b,2,13414,0,0,0,2,0,0,2,0,0,Fri Feb 25 14:08:44 2011 -0500
adopt-a-hydrant,5,16,c54c406,2,13414,0,0,0,2,0,0,2,0,0,Fri Feb 25 10:12:52 2011 -0500
adopt-a-hydrant,6,16,c2b335b,2,13414,0,0,0,2,0,0,2,0,0,Wed Feb 23 17:24:08 2011 -0500
adopt-a-hydrant,7,16,c14f186,2,13414,0,0,0,2,0,0,2,0,0,Wed Feb 23 16:09:48 2011 -0500
adopt-a-hydrant,8,16,1b07d05,2,13408,0,0,0,2,0,0,2,0,0,Wed Feb 23 15:50:59 2011 -0500
adopt-a-hydrant,9,16,9f70bbd,2,88,0,0,0,0,0,0,0,0,0,Wed Feb 23 15:49:57 2011 -0500
adopt-a-hydrant,10,16,49c0993,2,88,0,0,0,0,0,0,0,0,0,Wed Feb 23 10:50:30 2011 -0500
adopt-a-hydrant,11,16,666047a,2,88,0,0,0,0,0,0,0,0,0,Mon Feb 14 15:27:18 2011 -0500
adopt-a-hydrant,12,16,6d04f19,1,88,0,0,0,0,0,0,0,0,0,Mon Feb 14 13:49:00 2011 -0500
adopt-a-hydrant,13,16,c749f63,1,74,0,0,0,0,0,0,0,0,0,Mon Feb 14 13:33:05 2011 -0500
adopt-a-hydrant,14,16,c716b6e,1,72,0,0,0,0,0,0,0,0,0,Mon Feb 14 13:28:51 2011 -0500
adopt-a-hydrant,15,16,,1,72,0,0,0,0,0,0,0,0,0,Mon Feb 14 13:28:51 2011 -0500
alchemy_cms,0,7,37fcffb,1,30946,0,0,0,0,0,0,0,0,0,Wed Jun 2 12:52:08 2010 +0000
alchemy_cms,1,7,5cedbf3,1,30960,0,0,0,0,0,0,0,0,0,Wed Jun 2 12:38:23 2010 +0000
alchemy_cms,2,7,e3fa3f7,1,30960,0,0,0,0,0,0,0,0,0,Wed Jun 2 12:22:17 2010 +0000
alchemy_cms,3,7,2e29b73,1,30960,0,0,0,0,0,0,0,0,0,Wed Jun 2 12:20:27 2010 +0000
alchemy_cms,4,7,b3e84b8,1,30960,0,0,0,0,0,0,0,0,0,Wed Jun 2 12:18:11 2010 +0000
alchemy_cms,5,7,5440bfd,1,30960,0,0,0,0,0,0,0,0,0,Wed Jun 2 09:20:59 2010 +0000
alchemy_cms,6,7,,1,30960,0,0,0,0,0,0,0,0,0,Wed Jun 2 09:20:59 2010 +0000
amahi,0,5,6abe217,1,5689,21,21,0,21,1,0,16,0,1,Sat Nov 24 19:21:33 2012 -0800
amahi,1,5,b449801,1,5689,21,21,0,21,1,0,16,0,1,Sat Nov 24 18:13:43 2012 -0800
amahi,2,5,5ddbf24,1,5689,21,21,0,21,1,0,16,0,1,Sat Nov 24 16:55:05 2012 -0800
amahi,3,5,5515162,1,None,0,0,0,0,0,0,0,0,0,Sat Nov 24 16:39:48 2012 -0800
amahi,4,5,,1,None,0,0,0,0,0,0,0,0,0,Sat Nov 24 16:39:48 2012 -0800
bostonrb,0,30,7f6c070,2,100110,2,2,0,2,0,0,5,0,0,Sat Jun 7 14:39:45 2008 -0400
bostonrb,1,30,d5259ff,2,99165,2,2,0,2,0,0,5,0,0,Sat Jun 7 14:34:21 2008 -0400
bostonrb,2,30,9c8e7ef,2,101660,2,2,0,2,0,0,5,0,0,Fri Jun 6 23:49:44 2008 -0400
bostonrb,3,30,263561b,2,101655,2,2,0,2,0,0,5,0,0,Fri Jun 6 23:37:31 2008 -0400
bostonrb,4,30,26caa5c,2,101620,2,2,0,2,0,0,5,0,0,Thu Jun 5 10:53:22 2008 -0400
bostonrb,5,30,4a3d6b7,2,100715,2,2,0,2,0,0,5,0,0,Wed Jun 4 19:10:02 2008 -0400
bostonrb,6,30,9ca9c96,2,101620,2,2,0,2,0,0,5,0,0,Mon Jun 2 23:03:26 2008 -0400
bostonrb,7,30,e4e2946,2,100715,2,2,0,2,0,0,5,0,0,Sat May 31 13:11:27 2008 -0400
bostonrb,8,30,d7bef64,2,100718,2,2,0,2,0,0,5,0,0,Sat May 31 12:37:59 2008 -0400
bostonrb,9,30,8e1f7f4,2,100721,2,2,0,2,0,0,5,0,0,Sat May 31 11:31:57 2008 -0400
bostonrb,10,30,cd3c092,2,99884,2,2,0,2,0,0,5,0,0,Fri May 30 22:02:02 2008 -0400
bostonrb,11,30,1b948fa,2,99909,2,2,0,2,0,0,5,0,0,Thu May 29 01:49:36 2008 -0400
bostonrb,12,30,b2448ed,2,99946,3,3,0,2,0,0,5,0,0,Thu May 29 00:57:07 2008 -0400
bostonrb,13,30,c2781be,2,99946,3,3,0,2,0,0,5,0,0,Thu May 29 00:53:03 2008 -0400
bostonrb,14,30,c169dfc,2,99946,3,3,0,2,0,0,5,0,0,Thu May 29 00:15:59 2008 -0400
bostonrb,15,30,110b465,2,99946,3,3,0,2,0,0,5,0,0,Wed May 28 23:48:55 2008 -0400
bostonrb,16,30,1ec1321,2,99946,3,3,0,2,0,0,5,0,0,Wed May 28 23:45:00 2008 -0400
bostonrb,17,30,1a25a4c,2,99946,3,3,0,2,0,0,5,0,0,Wed May 28 23:44:14 2008 -0400
bostonrb,18,30,0965f0a,2,99944,3,3,0,2,0,0,5,0,0,Wed May 28 23:40:54 2008 -0400
bostonrb,19,30,80b213f,2,99959,3,3,0,2,0,0,5,0,0,Wed May 28 23:40:45 2008 -0400
bostonrb,20,30,e6c10db,2,98373,3,3,0,2,0,0,5,0,0,Wed May 28 16:16:28 2008 -0400
bostonrb,21,30,1c0e515,2,98373,3,3,0,2,0,0,5,0,0,Wed May 28 16:12:52 2008 -0400
bostonrb,22,30,384bdfb,2,98371,3,3,0,2,0,0,5,0,0,Wed May 28 01:07:42 2008 -0400
bostonrb,23,30,672fad8,2,98371,3,3,0,2,0,0,5,0,0,Wed May 28 01:03:41 2008 -0400
bostonrb,24,30,ee6b8dc,2,98371,3,3,0,2,0,0,5,0,0,Wed May 28 01:02:17 2008 -0400
bostonrb,25,30,681371e,2,98371,3,3,0,2,0,0,5,0,0,Wed May 28 01:01:54 2008 -0400
bostonrb,26,30,870b9f9,1,98371,3,3,0,2,0,0,5,0,0,Tue May 27 23:39:46 2008 -0400
bostonrb,27,30,50491df,1,98371,3,3,0,2,0,0,5,0,0,Tue May 27 21:34:06 2008 -0400
bostonrb,28,30,a69e68a,1,98371,3,3,0,2,0,0,5,0,0,Tue May 27 20:41:55 2008 -0400
bostonrb,29,30,,1,98371,3,3,0,2,0,0,5,0,0,Tue May 27 20:41:55 2008 -0400
boxroom,0,26,b657f71,1,1062,13,13,0,8,0,0,5,0,0,Mon Apr 18 10:15:37 2011 +0900
boxroom,1,26,1ec053b,1,1054,13,13,0,8,0,0,5,0,0,Mon Apr 18 09:49:54 2011 +0900
boxroom,2,26,ce88f0e,1,1048,13,13,0,8,0,0,5,0,0,Mon Apr 18 09:04:43 2011 +0900
boxroom,3,26,7e79c66,1,979,13,13,0,8,0,0,5,0,0,Mon Apr 18 09:02:40 2011 +0900
boxroom,4,26,65271b2,1,932,13,13,0,8,0,0,5,0,0,Sun Apr 17 00:45:04 2011 +0900
boxroom,5,26,493653e,1,932,13,13,0,8,0,0,5,0,0,Sat Apr 16 21:34:30 2011 +0900
boxroom,6,26,d62cd92,1,932,13,13,0,8,0,0,5,0,0,Fri Apr 15 14:22:35 2011 +0900
boxroom,7,26,a4f6333,1,932,13,13,0,8,0,0,5,0,0,Fri Apr 15 14:21:24 2011 +0900
boxroom,8,26,af97cd5,1,932,13,13,0,8,0,0,5,0,0,Fri Apr 15 14:19:51 2011 +0900
boxroom,9,26,e113d57,1,932,13,13,0,8,0,0,5,0,0,Fri Apr 15 13:37:08 2011 +0900
boxroom,10,26,e3799a0,1,932,13,13,0,8,0,0,5,0,0,Tue Jan 25 15:03:38 2011 +0900
boxroom,11,26,2d370db,1,953,13,13,0,8,0,0,5,0,0,Sat Jan 15 11:47:21 2011 +0900
boxroom,12,26,9124f2b,1,953,13,13,0,8,0,0,5,0,0,Sat Jan 8 12:30:50 2011 +0900
boxroom,13,26,6808ef6,1,953,13,13,0,8,0,0,5,0,0,Thu Jan 6 14:01:15 2011 +0900
boxroom,14,26,775c48f,1,943,13,13,0,12,0,0,5,0,0,Thu Dec 23 13:20:56 2010 +0900
boxroom,15,26,de2fc96,1,943,13,13,0,12,0,0,5,0,0,Thu Dec 23 13:14:23 2010 +0900
boxroom,16,26,22d495b,1,943,13,13,0,12,0,0,5,0,0,Thu Dec 23 13:08:10 2010 +0900
boxroom,17,26,e89041a,1,940,13,13,0,12,0,0,5,0,0,Thu Dec 23 13:07:13 2010 +0900
boxroom,18,26,c036f53,1,930,13,13,0,12,0,0,5,0,0,Wed Dec 22 22:23:50 2010 +0900
boxroom,19,26,452e04a,1,930,13,13,0,12,0,0,5,0,0,Wed Dec 22 22:22:41 2010 +0900
boxroom,20,26,d52cda2,1,930,13,13,0,12,0,0,5,0,0,Tue Dec 21 22:07:52 2010 +0900
boxroom,21,26,607056c,1,930,13,13,0,12,0,0,5,0,0,Tue Dec 21 16:38:23 2010 +0900
boxroom,22,26,97cf52d,1,930,13,13,0,12,0,0,5,0,0,Tue Dec 21 16:29:05 2010 +0900
boxroom,23,26,7ec62b1,1,930,13,13,0,12,0,0,5,0,0,Tue Dec 21 16:24:04 2010 +0900
boxroom,24,26,b9fc01d,1,930,13,13,0,12,0,0,5,0,0,Tue Dec 21 16:22:10 2010 +0900
boxroom,25,26,,1,930,13,13,0,12,0,0,5,0,0,Tue Dec 21 16:22:10 2010 +0900
brevidy,0,2,4dad817,1,7608,74,74,0,56,9,0,24,0,1,Tue Jun 4 19:12:57 2013 -0400
brevidy,1,2,,1,7608,74,74,0,56,9,0,24,0,1,Tue Jun 4 19:12:57 2013 -0400
browsercms,0,128,659dc99,2,32180,22,22,0,15,2,1,13,0,4,Fri Sep 19 17:18:34 2008 +0000
browsercms,1,128,bc29dfc,2,32155,20,20,0,15,2,1,13,0,4,Fri Sep 19 17:07:06 2008 +0000
browsercms,2,128,dfa1691,2,32155,20,20,0,15,2,1,13,0,4,Fri Sep 19 17:03:13 2008 +0000
browsercms,3,128,5ef2bec,2,32143,20,20,0,15,2,1,13,0,4,Thu Sep 18 21:33:35 2008 +0000
browsercms,4,128,50e147d,2,32093,20,20,0,15,2,1,13,0,4,Thu Sep 18 19:33:54 2008 +0000
browsercms,5,128,cdd197a,2,32090,20,20,0,15,2,1,13,0,4,Thu Sep 18 19:31:17 2008 +0000
browsercms,6,128,00c1cc8,2,32055,20,20,0,15,2,1,13,0,4,Thu Sep 18 16:00:01 2008 +0000
browsercms,7,128,b9ece28,2,32049,20,20,0,15,2,1,13,0,4,Thu Sep 18 15:33:35 2008 +0000
browsercms,8,128,d0b3205,2,31949,20,20,0,15,2,1,13,0,4,Wed Sep 17 22:56:25 2008 +0000
browsercms,9,128,558f808,2,31949,20,20,0,15,2,1,13,0,4,Wed Sep 17 22:41:06 2008 +0000
browsercms,10,128,a734d30,2,31917,20,20,0,15,2,1,12,0,4,Wed Sep 17 22:18:13 2008 +0000
browsercms,11,128,02ec59f,2,31916,20,20,0,15,2,1,12,0,4,Wed Sep 17 22:04:20 2008 +0000
browsercms,12,128,b540fbd,2,31916,20,20,0,15,2,1,12,0,4,Wed Sep 17 21:51:34 2008 +0000
browsercms,13,128,7cfc210,2,31913,20,20,0,15,2,1,12,0,4,Wed Sep 17 21:01:46 2008 +0000
browsercms,14,128,72dfa0d,2,31871,20,20,0,15,2,1,12,0,4,Wed Sep 17 20:52:22 2008 +0000
browsercms,15,128,176b63a,2,31840,20,20,0,15,2,1,12,0,4,Wed Sep 17 19:23:17 2008 +0000
browsercms,16,128,c076962,2,31835,20,20,0,15,2,1,12,0,4,Wed Sep 17 19:05:12 2008 +0000
browsercms,17,128,3327c97,2,31825,20,20,0,15,2,1,12,0,4,Wed Sep 17 18:06:05 2008 +0000
browsercms,18,128,b951938,2,31825,20,20,0,15,2,1,12,0,4,Wed Sep 17 17:59:30 2008 +0000
browsercms,19,128,f136902,2,31825,20,20,0,15,2,1,12,0,4,Wed Sep 17 17:50:45 2008 +0000
browsercms,20,128,5387881,2,31772,20,20,0,15,2,1,12,0,4,Wed Sep 17 16:38:06 2008 +0000
browsercms,21,128,3f4eaa3,2,31770,20,20,0,15,2,1,12,0,4,Wed Sep 17 16:33:15 2008 +0000
browsercms,22,128,ebc9712,2,31750,20,20,0,15,2,1,12,0,4,Wed Sep 17 16:23:46 2008 +0000
browsercms,23,128,873c12e,2,31750,20,20,0,15,2,1,12,0,4,Wed Sep 17 16:19:11 2008 +0000
browsercms,24,128,63c90e8,2,31719,20,20,0,15,2,1,12,0,4,Wed Sep 17 16:08:06 2008 +0000
browsercms,25,128,e77ec77,2,31678,20,20,0,15,2,1,12,0,4,Wed Sep 17 15:42:07 2008 +0000
browsercms,26,128,2f9e0cc,2,31678,20,20,0,15,2,1,12,0,4,Wed Sep 17 15:39:32 2008 +0000
browsercms,27,128,b09848c,2,31653,20,20,0,15,2,1,12,0,4,Wed Sep 17 15:39:27 2008 +0000
browsercms,28,128,bb7b68b,2,31550,20,20,0,15,2,1,12,0,4,Wed Sep 17 14:27:58 2008 +0000
browsercms,29,128,1d962de,2,31533,20,20,0,15,2,1,12,0,4,Tue Sep 16 02:21:28 2008 +0000
browsercms,30,128,a238488,2,31524,20,20,0,15,2,1,12,0,4,Tue Sep 16 00:23:28 2008 +0000
browsercms,31,128,11ca662,2,33740,16,16,0,15,2,1,12,0,4,Mon Sep 15 21:15:36 2008 +0000
browsercms,32,128,d09b1fd,2,33715,16,16,0,15,2,1,12,0,4,Mon Sep 15 20:36:01 2008 +0000
browsercms,33,128,5a8fbe1,2,33715,16,16,0,15,2,1,12,0,4,Mon Sep 15 20:23:08 2008 +0000
browsercms,34,128,29bae03,2,33692,16,16,0,15,2,1,12,0,4,Mon Sep 15 18:44:47 2008 +0000
browsercms,35,128,0e302de,2,33218,16,16,0,11,2,0,12,0,0,Fri Sep 12 16:28:02 2008 +0000
browsercms,36,128,d2bedc5,2,33475,16,16,0,11,2,0,12,0,0,Thu Sep 11 21:46:16 2008 +0000
browsercms,37,128,7ba2670,2,33445,16,16,0,11,2,0,12,0,0,Thu Sep 11 21:17:57 2008 +0000
browsercms,38,128,2bb0a4d,2,33344,16,16,0,11,2,0,12,0,0,Thu Sep 11 19:57:18 2008 +0000
browsercms,39,128,8b1dd32,2,33355,16,16,0,11,2,0,12,0,0,Thu Sep 11 19:37:56 2008 +0000
browsercms,40,128,d3656b8,2,33292,16,16,0,11,2,0,12,0,0,Wed Sep 10 21:51:31 2008 +0000
browsercms,41,128,d5d7c1f,2,33292,16,16,0,11,2,0,12,0,0,Wed Sep 10 21:16:54 2008 +0000
browsercms,42,128,b2c0e25,2,33259,16,16,0,11,2,0,12,0,0,Wed Sep 10 19:56:02 2008 +0000
browsercms,43,128,e5fee70,2,33246,16,16,0,11,2,0,12,0,0,Wed Sep 10 18:40:24 2008 +0000
browsercms,44,128,bcfc6b5,2,33240,16,16,0,11,2,0,12,0,0,Wed Sep 10 18:29:10 2008 +0000
browsercms,45,128,0f34b4f,2,33286,17,17,0,11,3,0,12,0,0,Wed Sep 10 18:29:09 2008 +0000
browsercms,46,128,e5eb4a4,2,33286,17,17,0,11,3,0,12,0,0,Wed Sep 10 18:02:20 2008 +0000
browsercms,47,128,d2ea1d3,2,33282,17,17,0,11,3,0,12,0,0,Wed Sep 10 17:48:58 2008 +0000
browsercms,48,128,5d8f93d,2,33275,17,17,0,11,3,0,12,0,0,Wed Sep 10 16:52:50 2008 +0000
browsercms,49,128,36922dd,2,33283,17,17,0,11,3,0,12,0,0,Wed Sep 10 16:10:07 2008 +0000
browsercms,50,128,5942c46,2,33257,16,16,0,11,3,0,12,0,0,Wed Sep 10 16:10:06 2008 +0000
browsercms,51,128,f9dd822,2,33213,16,16,0,11,3,0,12,0,0,Wed Sep 10 15:29:49 2008 +0000
browsercms,52,128,1871fe0,2,33176,16,16,0,11,3,0,12,0,0,Tue Sep 9 22:35:28 2008 +0000
browsercms,53,128,9624cef,2,33155,16,16,0,11,3,0,12,0,0,Tue Sep 9 20:09:06 2008 +0000
browsercms,54,128,d22276b,2,33149,16,16,0,11,3,0,12,0,0,Tue Sep 9 17:14:41 2008 +0000
browsercms,55,128,429cf2e,2,33147,16,16,0,11,3,0,12,0,0,Tue Sep 9 15:53:08 2008 +0000
browsercms,56,128,d6fd4bc,2,33144,16,16,0,11,3,0,12,0,0,Tue Sep 9 15:35:27 2008 +0000
browsercms,57,128,c292fc2,2,33145,16,16,0,11,3,0,12,0,0,Tue Sep 9 15:24:33 2008 +0000
browsercms,58,128,323ba2e,2,33132,16,16,0,11,3,0,12,0,0,Tue Sep 9 01:14:44 2008 +0000
browsercms,59,128,0fb2a08,2,33135,16,16,0,14,3,0,12,0,0,Mon Sep 8 20:13:56 2008 +0000
browsercms,60,128,6ca487b,2,33089,16,16,0,14,3,0,12,0,0,Mon Sep 8 20:13:53 2008 +0000
browsercms,61,128,703c54d,2,33086,16,16,0,14,3,0,12,0,0,Mon Sep 8 20:13:49 2008 +0000
browsercms,62,128,270df78,2,33067,16,16,0,14,3,0,12,0,0,Mon Sep 8 01:33:57 2008 +0000
browsercms,63,128,de50f2b,2,33106,16,16,0,14,3,0,12,0,0,Mon Sep 8 01:33:42 2008 +0000
browsercms,64,128,6dd9e84,2,33101,16,16,0,14,3,0,12,0,0,Mon Sep 8 01:33:35 2008 +0000
browsercms,65,128,444e0a3,2,33089,16,16,0,14,3,0,12,0,0,Mon Sep 8 01:33:32 2008 +0000
browsercms,66,128,17106e3,2,33044,16,16,0,14,3,0,12,0,0,Thu Sep 4 05:03:29 2008 +0000
browsercms,67,128,90f44f0,2,33042,16,16,0,14,3,0,12,0,0,Thu Sep 4 04:31:02 2008 +0000
browsercms,68,128,d10bd8e,2,33042,16,16,0,14,3,0,12,0,0,Thu Sep 4 04:30:55 2008 +0000
browsercms,69,128,e8461ab,2,33042,16,16,0,14,3,0,12,0,0,Thu Sep 4 04:30:37 2008 +0000
browsercms,70,128,c422741,2,33026,16,16,0,14,3,0,12,0,0,Thu Sep 4 04:30:27 2008 +0000
browsercms,71,128,eb2346b,2,33026,16,16,0,14,3,0,12,0,0,Thu Sep 4 04:30:14 2008 +0000
browsercms,72,128,2818956,2,33018,16,16,0,14,3,0,12,0,0,Thu Sep 4 04:30:01 2008 +0000
browsercms,73,128,e131d50,2,32971,16,16,0,14,3,0,12,0,0,Thu Sep 4 04:29:53 2008 +0000
browsercms,74,128,da3d23e,2,32919,16,16,0,14,3,0,11,0,0,Tue Sep 2 20:46:29 2008 +0000
browsercms,75,128,6959ec7,2,32925,16,16,0,14,3,0,11,0,0,Tue Sep 2 20:37:07 2008 +0000
browsercms,76,128,36f38aa,2,32876,16,16,0,14,2,0,11,0,0,Tue Sep 2 20:07:40 2008 +0000
browsercms,77,128,175bf00,2,32874,16,16,0,14,2,0,11,0,0,Tue Sep 2 17:44:45 2008 +0000
browsercms,78,128,acc88b5,2,32876,16,16,0,14,2,0,11,0,0,Tue Sep 2 17:44:40 2008 +0000
browsercms,79,128,098ca16,2,32523,16,16,0,14,2,0,11,0,0,Mon Sep 1 22:01:38 2008 +0000
browsercms,80,128,fc8c9a2,2,32523,16,16,0,14,2,0,11,0,0,Mon Sep 1 21:42:10 2008 +0000
browsercms,81,128,3aff578,2,32523,16,16,0,14,2,0,11,0,0,Mon Sep 1 19:40:51 2008 +0000
browsercms,82,128,440d79c,2,32518,16,16,0,14,2,0,11,0,0,Mon Sep 1 02:00:20 2008 +0000
browsercms,83,128,6a653aa,2,32517,16,16,0,14,2,0,11,0,0,Mon Sep 1 01:08:15 2008 +0000
browsercms,84,128,380bbcc,2,32511,16,16,0,14,2,0,11,0,0,Mon Sep 1 00:35:32 2008 +0000
browsercms,85,128,dac9a27,2,32511,16,16,0,14,2,0,11,0,0,Sun Aug 31 23:26:44 2008 +0000
browsercms,86,128,7c005fd,2,32511,16,16,0,14,2,0,11,0,0,Sun Aug 31 23:26:44 2008 +0000
browsercms,87,128,bbc10f5,2,32511,16,16,0,14,2,0,11,0,0,Sun Aug 31 23:13:30 2008 +0000
browsercms,88,128,b70f562,2,32507,16,16,0,14,2,0,11,0,0,Sun Aug 31 22:33:27 2008 +0000
browsercms,89,128,2fd51c3,2,32504,16,16,0,14,2,0,11,0,0,Sun Aug 31 20:05:47 2008 +0000
browsercms,90,128,c1715f5,2,32504,16,16,0,14,2,0,11,0,0,Sun Aug 31 17:42:37 2008 +0000
browsercms,91,128,20422d2,2,32504,16,16,0,14,2,0,11,0,0,Sun Aug 31 17:42:37 2008 +0000
browsercms,92,128,ef6714d,2,34547,15,15,0,12,2,0,11,0,0,Sun Aug 31 17:42:18 2008 +0000
browsercms,93,128,a62fdae,2,32503,16,16,0,14,2,0,11,0,0,Sat Aug 30 18:34:07 2008 +0000
browsercms,94,128,33b64d9,2,32503,16,16,0,14,2,0,11,0,0,Sat Aug 30 18:07:48 2008 +0000
browsercms,95,128,283560c,2,32433,16,16,0,14,2,0,11,0,0,Sat Aug 30 17:24:55 2008 +0000
browsercms,96,128,ebfcea7,2,32433,16,16,0,14,2,0,11,0,0,Sat Aug 30 17:05:03 2008 +0000
browsercms,97,128,96f3227,2,32391,16,16,0,14,2,0,11,0,0,Sat Aug 30 16:00:59 2008 +0000
browsercms,98,128,87f5b2a,2,32391,16,16,0,14,2,0,11,0,0,Sat Aug 30 15:54:01 2008 +0000
browsercms,99,128,79e5150,2,32391,16,16,0,14,2,0,11,0,0,Sat Aug 30 15:54:01 2008 +0000
browsercms,127,128,,2,32391,16,16,0,14,2,0,11,0,0,Sat Aug 30 15:54:01 2008 +0000
bucketwise,0,30,f6fb00b,1,445,0,0,0,24,0,0,9,0,0,Fri Feb 27 07:59:55 2009 -0700
bucketwise,1,30,c7ad276,1,445,0,0,0,24,0,0,9,0,0,Fri Feb 27 07:31:09 2009 -0700
bucketwise,2,30,fd09115,1,445,0,0,0,24,0,0,9,0,0,Fri Feb 27 07:27:12 2009 -0700
bucketwise,3,30,f4f94b6,1,445,0,0,0,24,0,0,9,0,0,Thu Feb 26 23:35:23 2009 -0700
bucketwise,4,30,6243a0b,1,445,0,0,0,24,0,0,9,0,0,Thu Feb 26 23:12:29 2009 -0700
bucketwise,5,30,bbc6842,1,441,0,0,0,24,0,0,9,0,0,Thu Feb 26 22:19:44 2009 -0700
bucketwise,6,30,8753f3d,1,405,0,0,0,23,0,0,9,0,0,Sun Feb 22 15:01:43 2009 -0700
bucketwise,7,30,61cee0c,1,405,0,0,0,23,0,0,9,0,0,Sun Feb 22 15:00:44 2009 -0700
bucketwise,8,30,8de9163,1,405,0,0,0,23,0,0,9,0,0,Sun Jun 8 16:10:59 2008 -0600
bucketwise,9,30,e44d8e0,1,405,0,0,0,23,0,0,9,0,0,Thu May 22 11:25:23 2008 -0600
bucketwise,10,30,7f4f581,1,405,0,0,0,23,0,0,9,0,0,Thu May 22 11:11:38 2008 -0600
bucketwise,11,30,425459a,1,405,0,0,0,23,0,0,9,0,0,Thu May 22 10:48:13 2008 -0600
bucketwise,12,30,ac39429,1,404,0,0,0,23,0,0,9,0,0,Wed May 21 22:46:25 2008 -0600
bucketwise,13,30,aa7cdc8,1,402,0,0,0,23,0,0,9,0,0,Wed May 21 14:54:05 2008 -0600
bucketwise,14,30,2b67923,1,403,0,0,0,23,0,0,9,0,0,Wed May 21 14:53:17 2008 -0600
bucketwise,15,30,587ecc9,1,392,0,0,0,23,0,0,9,0,0,Wed May 21 13:02:20 2008 -0600
bucketwise,16,30,67c31b5,1,390,0,0,0,23,0,0,9,0,0,Mon May 19 09:24:48 2008 -0600
bucketwise,17,30,2dc5485,1,352,0,0,0,19,0,0,7,0,0,Sun May 18 08:46:42 2008 -0600
bucketwise,18,30,f111a30,1,334,0,0,0,18,0,0,6,0,0,Fri May 16 21:17:15 2008 -0600
bucketwise,19,30,e038929,1,334,0,0,0,18,0,0,6,0,0,Tue May 13 15:48:32 2008 -0600
bucketwise,20,30,7244912,1,331,0,0,0,18,0,0,6,0,0,Tue May 13 15:27:52 2008 -0600
bucketwise,21,30,ad1400f,1,331,0,0,0,18,0,0,6,0,0,Tue May 13 15:27:37 2008 -0600
bucketwise,22,30,68903d2,1,273,0,0,0,18,0,0,6,0,0,Tue May 13 15:27:13 2008 -0600
bucketwise,23,30,25f0d20,1,272,0,0,0,18,0,0,6,0,0,Tue May 13 15:26:42 2008 -0600
bucketwise,24,30,1fcafdb,1,242,0,0,0,0,0,0,0,0,0,Tue May 13 15:21:29 2008 -0600
bucketwise,25,30,2ffaaac,1,242,0,0,0,0,0,0,0,0,0,Tue May 13 15:10:16 2008 -0600
bucketwise,26,30,f233971,1,242,0,0,0,0,0,0,0,0,0,Tue May 13 15:08:30 2008 -0600
bucketwise,27,30,014b4a9,1,178,0,0,0,0,0,0,0,0,0,Mon May 12 21:14:35 2008 -0600
bucketwise,28,30,65d7596,1,178,0,0,0,0,0,0,0,0,0,Mon May 12 21:10:38 2008 -0600
bucketwise,29,30,,1,178,0,0,0,0,0,0,0,0,0,Mon May 12 21:10:38 2008 -0600
calagator,0,94,c4d7127,4,70708,13,13,0,60,2,0,11,0,4,Wed Sep 10 10:58:49 2008 +0000
calagator,1,94,99eadfc,4,70708,13,13,0,60,2,0,11,0,4,Wed Sep 10 10:46:33 2008 +0000
calagator,2,94,c2a8525,4,70708,13,13,0,60,2,0,11,0,4,Tue Sep 9 12:33:39 2008 +0000
calagator,3,94,d55eb02,4,70704,13,13,0,60,2,0,11,0,4,Tue Sep 9 11:07:55 2008 +0000
calagator,4,94,9fd1925,4,70704,13,13,0,60,2,0,11,0,4,Tue Sep 9 11:07:31 2008 +0000
calagator,5,94,fcf4bd1,4,70704,13,13,0,60,2,0,11,0,4,Tue Sep 9 11:06:55 2008 +0000
calagator,6,94,f65fc6d,4,70704,13,13,0,60,2,0,11,0,4,Tue Sep 9 11:06:42 2008 +0000
calagator,7,94,885a29f,4,70693,13,13,0,60,2,0,11,0,4,Tue Sep 9 11:06:29 2008 +0000
calagator,8,94,1d05842,4,70693,13,13,0,60,2,0,11,0,4,Tue Sep 9 01:30:23 2008 +0000
calagator,9,94,33d88f8,4,70707,13,13,0,60,2,0,11,0,4,Tue Sep 9 01:30:06 2008 +0000
calagator,10,94,7bf9dd4,4,70707,13,13,0,60,2,0,11,0,4,Tue Sep 9 01:29:52 2008 +0000
calagator,11,94,af348b2,4,70707,13,13,0,60,2,0,11,0,4,Tue Sep 9 01:29:41 2008 +0000
calagator,12,94,efef96c,4,70707,13,13,0,60,2,0,11,0,4,Tue Sep 9 01:29:24 2008 +0000
calagator,13,94,4701a94,4,70707,13,13,0,60,2,0,11,0,4,Tue Sep 9 01:29:09 2008 +0000
calagator,14,94,0a5f82c,4,70707,13,13,0,60,2,0,11,0,4,Tue Sep 9 01:28:58 2008 +0000
